itemCode,dscription,codeBars,mnfctrCode,salesItem,purchItem,returnItem,classCode,uom1,uom2,uom3,length,length1,width,width1,height,height1,weight1,weight2,lstSalDate,lstPurDate,regDate,locked,objType,auditDate,auditUser,backupSts,uom4,isFocus,isTM,isNPL,longdesc,forCod
1010501004J, VELVY GM SC ,8994051120430,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010501005J, VELVY GM SC ,8994051120447,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010501006J, VELVY GM SC ,8994051120492,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010501007J, VELVY GM SC ,8994051120522,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010501008J, VELVY GM SC ,8994051120485,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010501009J, VELVY GM SC ,8994051120508,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010501010J, VELVY GM SC ,8994051120515,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011001002J, CHIUMIEN PEARL CRM ,47110300230,0,Y,Y,Y,2,1,600,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,60000,,N,N, ,N
1011001004J, CHIUMIEN PEARL CRM ,47110300231,0,Y,Y,Y,2,1,600,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,60000,,N,N, ,N
1011101001J, YOHMO HR TONIC ,8887039179158,0,Y,Y,Y,2,1,96,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,9600,,N,N, ,N
1011101002J, YOHMO HR TONIC ,8887039178816,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,4800,,N,N, ,N
1011101010J, YOHMO HR TONIC ,8887039179165,0,Y,Y,Y,2,1,96,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,9600,,N,N, ,N
1011101011J, YOHMO HR TONIC ,8887039179233,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,4800,,N,N, ,N
1011401002J, IOMI ,8994051121277,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011401003J, IOMI ,8994051121284,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011401004J, IOMI ,8994051121253,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011401005J, IOMI ,8994051121260,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011401015J, IOMI ,8994051121437,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011401016J, IOMI ,8994051121406,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011401017J, IOMI ,8994051121413,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011401018J, IOMI ,8994051121420,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1011401019J, IOMI ,8994051121581,0,Y,Y,Y,2,1,300,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,30000,,N,N, ,N
1011401020J, IOMI ,8994051121574,0,Y,Y,Y,2,1,300,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,30000,,N,N, ,N
1011401021J, IOMI ,8994051121550,0,Y,Y,Y,2,1,300,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,30000,,N,N, ,N
1011401022J, IOMI ,8994051121543,0,Y,Y,Y,2,1,300,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,30000,,N,N, ,N
1011401023J, IOMI ,8994051121567,0,Y,Y,Y,2,1,300,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,30000,,N,N, ,N
1014510001,SDB ,8994051122748,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510002,SDB ,8994051122755,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510003,SDB ,8994051122762,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510004,SDB ,8994051122779,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510005,SDB ,8994051123264,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510006,SDB ,8994051123257,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510007,SDB ,8994051122847,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510008,SDB ,8994051123240,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,2400,,N,N, ,N
1014510009,SDB ,8994051123271,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510010,SDB ,8994051123288,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510011,SDB ,8994051122892,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,1200,,N,N, ,N
1014510012,SDB ,8994051122908,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,2400,,N,N, ,N
1014510013,SDB ,8994051122786,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,2400,,N,N, ,N
1014510014,SDB ,8994051123134,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,2400,,N,N, ,N
1026001001J, ISEO SHW-C WHT EDEN MILK ,9555074309036,0,Y,Y,Y,2,1,6,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,600,,N,N, ,N
1026001002J, ISEO SHW-C WHT EDEN MILK ,9555074309043,0,Y,Y,Y,2,1,6,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,600,,N,N, ,N
1029010001,DIARY ,8994051122397,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010002,DIARY ,8994051122403,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010003,DIARY ,8994051122410,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010004,DIARY ,8994051122427,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010005,DIARY ,8994051122434,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010006,DIARY ,8994051122670,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010007,DIARY ,8994051122687,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010008,DIARY ,8994051122694,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010009,DIARY ,8994051122700,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010010,DIARY ,8994051122717,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010011,DIARY ,8994051122571,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010012,DIARY ,8994051122588,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010013,DIARY ,8994051122564,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010014,DIARY ,8994051122557,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010015,DIARY ,8994051122540,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010016,DIARY ,8994051122663,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010017,DIARY ,8994051122656,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010018,DIARY ,8994051122649,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010019,DIARY ,8994051122632,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010020,DIARY ,8994051122625,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010021,DIARY ,8994051122595,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010022,DIARY ,8994051122601,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010023,DIARY ,8994051122618,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010024,DIARY ,8994051122496,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010025,DIARY ,8994051122502,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010026,DIARY ,8994051122519,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010027,DIARY ,8994051122526,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010028,DIARY ,8994051122533,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010029,DIARY ,8994051122441,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010030,DIARY ,8994051122458,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010031,DIARY ,8994051122465,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010032,DIARY ,8994051122472,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
1029010033,DIARY ,8994051122489,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,7/4/2023,6/29/2023,6/29/2023,N,2023,6/29/23 0:00,admin,Y,4800,,N,N, ,N
522240,Big ,,0,Y,Y,Y,2,1,20,1,0,0,0,0,0,0,0,0,3/7/2023,3/7/2023,3/7/2023,N,2023,3/7/23 0:00,admin,Y,2000,,N,N, ,N
522275,Big ,,0,Y,Y,Y,2,1,6,1,0,0,0,0,0,0,0,0,3/29/2023,3/29/2023,3/29/2023,N,2023,3/29/23 0:00,admin,Y,600,,N,N, ,N
522276,Big ,,0,Y,Y,Y,2,1,6,1,0,0,0,0,0,0,0,0,3/29/2023,3/29/2023,3/29/2023,N,2023,3/29/23 0:00,admin,Y,600,,N,N, ,N
522277,Big ,,0,Y,Y,Y,2,1,6,1,0,0,0,0,0,0,0,0,3/29/2023,3/29/2023,3/29/2023,N,2023,3/29/23 0:00,admin,Y,600,,N,N, ,N
ADR0701,ADARA ,,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,2/21/2023,2/21/2023,2/21/2023,N,2023,2/21/23 0:00,admin,Y,14400,,N,N, ,N
ADR0702,ADARA ,,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,2/21/2023,2/21/2023,2/21/2023,N,2023,2/21/23 0:00,admin,Y,14400,,N,N, ,N
ADR0703,ADARA ,,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,2/21/2023,2/21/2023,2/21/2023,N,2023,2/21/23 0:00,admin,Y,14400,,N,N, ,N
ADR0704,ADARA ,,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,2/21/2023,2/21/2023,2/21/2023,N,2023,2/21/23 0:00,admin,Y,14400,,N,N, ,N
ADR0705,ADARA ,,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,2/21/2023,2/21/2023,2/21/2023,N,2023,2/21/23 0:00,admin,Y,14400,,N,N, ,N
ADR0706,ADARA ,,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,10/27/2023,10/27/2023,10/27/2023,N,2023,10/27/23 0:00,admin,Y,14400,,N,N, ,N
ADR0707,ADARA ,,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,10/27/2023,10/27/2023,10/27/2023,N,2023,10/27/23 0:00,admin,Y,14400,,N,N, ,N
ADR0708,ADARA ,,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,10/27/2023,10/27/2023,10/27/2023,N,2023,10/27/23 0:00,admin,Y,14400,,N,N, ,N
ADR0801,ADARA ,4747017824347,0,Y,Y,Y,2,1,54,1,0,0,0,0,0,0,0,0,4/14/2023,4/14/2023,4/14/2023,N,2023,4/14/23 0:00,admin,Y,5400,,N,N, ,N
ADR0802,ADARA ,4747017824354,0,Y,Y,Y,2,1,54,1,0,0,0,0,0,0,0,0,4/14/2023,4/14/2023,4/14/2023,N,2023,4/14/23 0:00,admin,Y,5400,,N,N, ,N
AE02007,Ainie Fresh cologne spray,8998183194115,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,7/12/2023,7/12/2023,7/12/2023,N,2023,7/12/23 0:00,admin,Y,7200,,N,N, ,N
AE02008,Ainie Fresh cologne spray ,8998183004125,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,7/12/2023,7/12/2023,7/12/2023,N,2023,7/12/23 0:00,admin,Y,7200,,N,N, ,N
AM01001,ANIMATE,W-3IN1-01,0,Y,Y,Y,2,1,64,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,6400,,N,N, ,N
AM01002,ANIMATE,W-5IN1-01,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,2400,,N,N, ,N
AM01003,ANIMATE,DW-10G-01,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM01004,ANIMATE,NW-10G-01,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM02001,ANIMATE,GB-5IN1-05,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,2400,,N,N, ,N
AM02002,ANIMATE,FG-100ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM02003,ANIMATE,TG-100ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM02004,ANIMATE,DG-10G-05,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM02005,ANIMATE,NG-10G-05,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM02006,ANIMATE,SGB-20ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM03001,ANIMATE,AC-5IN1-05,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,2400,,N,N, ,N
AM03002,ANIMATE,FA-100ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM03003,ANIMATE,TA-100ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM03004,ANIMATE,DA-10G-05,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM03005,ANIMATE,NA-10G-05,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM04001,ANIMATE,FB-100ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM05001,ANIMATE,TW-100ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM05002,ANIMATE,SW-20ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM06001,ANIMATE,SAC-20ML-01,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM07001,ANIMATE,S-PRO-SVC+C-5ML-12,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM08001,ANIMATE,SG-20ML-03,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM09001,ANIMATE,SD-20ML-06,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM10001,ANIMATE,SR-20ML-04,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM11001,ANIMATE,FE-60PCS-01,0,Y,Y,Y,2,1,216,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,21600,,N,N, ,N
AM12001,ANIMATE,LS-4ML-01,0,Y,Y,Y,2,1,256,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,25600,,N,N, ,N
AM13001,ANIMATE,LCC-4ML-06,0,Y,Y,Y,2,1,256,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,25600,,N,N, ,N
AM14001,ANIMATE,LCN-4ML-01,0,Y,Y,Y,2,1,256,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,25600,,N,N, ,N
AM15001,ANIMATE,LCP-4ML-02,0,Y,Y,Y,2,1,256,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,25600,,N,N, ,N
AM16001,ANIMATE,LCL-4ML-03,0,Y,Y,Y,2,1,256,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,25600,,N,N, ,N
AM17001,ANIMATE,LCW-4ML-04,0,Y,Y,Y,2,1,256,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,25600,,N,N, ,N
AM18001,ANIMATE,LCY-4ML-05,0,Y,Y,Y,2,1,256,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,25600,,N,N, ,N
AM19001,ANIMATE,BWC10-30GR-05,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,6000,,N,N, ,N
AM20001,ANIMATE,IGS5P-60GR-03,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM21001,ANIMATE,PS-20ML-05,0,Y,Y,Y,2,1,123,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,12300,,N,N, ,N
AM22001,ANIMATE,YSDNA-10GR-05,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM22002,ANIMATE,BSDNA-10GR-05,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM22003,ANIMATE,SSDNA-10GR-05,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
